"Country","age","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"Cambodia",1,77.951,80.956,92.02,97.369,101.601,104.661,111.399,106.793,107.471,108.292,109.663,108.876,115.193,118.417,121.222,123.159,125.871,123.993,123.577,123.695,124.841,126.106,132.4,136.018,135.757,129.986,127.16,105.365,90.553,81.728,82.903,77.042,112.06,136.11,158.917,175.784,204.464,181.288,178.244,174.437,172.281,161.653,174.994,177.257,178.61,178.007,176.526,169.675,163.826,158.257,153.894,148.757,151.471,151.964,153.619,156.309,161.338,165.449,170.903,175.819,179.526,189.506,181.271,180.857,180.212,179.822,176.664,180.845,181.44,181.734,181.489,180.745,179.34,177.717,176.01,174.401,172.612,171.813,170.745,169.91,169.336,169.113,169.197,169.432,169.723,169.971,171.123,170.394,170.455,170.319,169.94,169.832,168.599,167.6,166.47,165.268,163.714,162.988,161.75,160.428,159.012,157.711,156.109,154.614,153.194,151.908,150.768,150.007,149.212,148.437,147.625,147.36,146.049,145.196,144.279,143.291,142.562,141.291,140.192,139.041,137.846,136.688,135.509,134.293,133.065,131.837,130.695,129.468,128.314,127.18,126.057,125.131,123.912,122.869,121.843,120.841,120.052,118.984,118.094,117.212,116.321,115.652,114.578,113.697,112.803,111.896,111.159,110.161,109.274,108.36,107.403
"Cameroon",1,70.546,72.948,74.147,75.846,77.468,79.025,81.622,81.424,82.924,84.737,86.954,89.353,92.211,95.403,98.784,102.231,106.707,108.448,111.776,115.275,118.973,123.275,126.357,130.446,134.824,139.504,144.802,148.974,154.237,159.932,166.08,172.881,179.198,186.2,193.226,200.095,208.127,212.416,218.318,223.92,229.187,234.698,238.835,243.35,247.689,251.914,256.456,259.886,264.233,269.414,275.718,283,291.373,300.517,309.981,319.392,331.46,336.364,344.781,353.002,360.984,369.635,375.355,382.223,388.854,395.25,401.528,406.507,411.99,417.555,423.307,428.923,435.289,441.567,447.983,454.48,462.122,467.382,473.942,480.462,486.882,494.436,499.222,505.305,511.367,517.435,524.032,529.72,535.828,541.831,547.677,554.315,559.007,564.469,569.843,575.149,581.064,586.006,591.248,596.201,600.773,606.273,609.133,612.911,616.62,620.378,624.411,628.822,633.044,637.13,640.991,645.933,648.578,652.085,655.437,658.658,662.601,665.424,668.591,671.59,674.405,677.895,680.212,682.809,685.142,687.181,689.922,691.131,692.713,694.07,695.229,696.847,697.761,698.786,699.749,700.69,702.119,703.487,704.708,705.517,705.757,707.126,705.236,704.431,703.491,702.58,701.625,702.213,702.475,703.071,703.995
"Central African Republic",1,19.928,20.369,21.193,21.746,22.287,22.823,23.881,23.597,24.058,24.56,25.103,25.748,25.996,26.536,27.138,27.798,28.638,29.017,29.694,30.342,30.922,31.848,31.956,32.468,33.05,33.752,34.57,34.884,35.687,36.73,38.042,39.408,41.179,42.966,44.608,45.941,47.891,48.154,48.971,49.821,50.843,51.736,52.513,53.598,54.82,56.154,57.508,59.461,61.205,62.922,64.549,66.854,67.526,68.862,70.12,71.311,72.898,73.917,74.997,75.669,75.815,76.591,75.662,75.165,74.765,74.683,74.424,73.84,74.003,74.58,75.57,76.445,77.966,79.646,81.417,83.13,85.64,85.665,86.817,87.875,88.846,89.865,90.388,91.004,91.509,91.903,92.181,92.32,92.401,92.432,92.437,92.458,92.364,92.321,92.29,92.28,92.47,92.329,92.386,92.44,92.473,92.81,92.464,92.443,92.413,92.379,92.526,92.334,92.299,92.247,92.172,92.272,92.012,91.89,91.727,91.515,91.48,91.021,90.71,90.364,89.987,89.736,89.259,88.858,88.434,87.988,87.697,87.142,86.697,86.239,85.768,85.467,84.882,84.433,83.991,83.561,83.278,82.821,82.459,82.08,81.67,81.446,80.805,80.34,79.865,79.386,78.995,78.488,78.045,77.599,77.144
"Chad",1,40.108,41.21,44.373,46.1,47.598,48.867,51.463,50.202,50.878,51.627,52.529,53.248,54.652,55.987,57.401,58.827,60.675,61.217,62.599,64.299,66.415,68.908,71.498,74.455,77.341,79.965,83.335,84.336,86.372,88.498,90.842,93.434,95.115,97.742,100.816,104.387,108.241,111.487,115.731,120.221,124.837,129.97,133.903,138.743,143.858,149.284,155.452,159.718,165.471,171.665,178.316,185.613,191.588,198.671,205.624,212.229,219.47,224.64,230.557,236.564,242.797,250.011,254.904,261.241,267.578,273.82,280.516,286.051,292.134,298.244,304.392,311.378,316.159,322.112,328.033,333.88,340.452,344.771,350.176,355.546,360.874,366.797,370.889,375.856,380.731,385.472,390.916,394.042,398.225,402.388,406.556,411.293,414.638,418.667,422.57,426.278,430.92,432.766,435.83,438.841,441.844,445.43,447.794,450.757,453.654,456.443,460.128,461.659,464.135,466.496,468.73,471.803,472.926,474.864,476.693,478.411,480.875,481.751,483.272,484.676,485.948,488.024,488.4,489.452,490.386,491.199,492.778,492.881,493.53,493.996,494.249,495.328,494.525,494.399,494.142,493.783,494.011,493.292,492.897,492.366,491.678,491.748,490.3,489.423,488.44,487.361,486.923,485.451,484.386,483.231,481.966
"China",1,8495.268,9186.191,11005.23,11542.605,11714.601,11586.21,12204.677,10592.909,10102.831,9744.999,9632.059,8825.939,10449.695,11172.793,11956.26,12695.766,13884.473,13638.208,14019.397,14277.748,14388.982,14627.673,14121.037,13799.798,13358.021,12815.504,11996.326,11448.742,10742.463,10174.953,9832.152,9219.452,9863.653,10172.966,10666.88,11312.928,12320.845,13109.735,14018.276,14578.976,14608.662,15269.415,12769.421,11353.814,10051.951,9146.018,7030.006,8889.044,9193.471,9517.781,9693.698,10476.209,9437.602,9183.121,8952.538,8816.297,8705.887,8877.419,8996.161,9122.114,9222.459,9362.049,9329.86,9343.96,9332.081,9295.737,9240.392,9155.115,9045.198,8909.715,8750.91,8539.752,8382.374,8180.684,7988.635,7818.394,7608.184,7574.579,7484.013,7404.672,7330.051,7319.55,7203.586,7149.373,7101.891,7061.501,7055.268,7012.856,6994.733,6977.901,6960.483,6953.04,6934.039,6916.428,6892.622,6860.947,6830.495,6780.248,6730.459,6678.364,6626.213,6560.304,6532.859,6486.477,6439.128,6390.253,6345.594,6294.685,6246.961,6200.131,6154.52,6114.163,6071.68,6033.53,5997.263,5962.292,5933.693,5903.508,5876.463,5848.988,5819.711,5800.503,5767.044,5738.721,5708.904,5677.858,5651.524,5625.674,5597.769,5567.737,5535.003,5505.414,5468.892,5434.611,5399.614,5362.554,5327.483,5295.937,5261.517,5225.174,5187.508,5156.521,5125.127,5093.758,5062.151,5029.683,5006.152,4977.676,4950.585,4922.231,4892.604
"Colombia",1,222.811,231.423,241.206,251.901,262.824,273.612,286.231,292.666,302.144,311.827,321.917,331.935,342.857,352.912,361.615,368.322,376.845,374.309,374.906,373.924,371.663,366.803,363.227,358.877,356.957,358.714,358.699,375.047,386.679,397.677,406.266,422.255,412.996,413.955,414.519,415.61,414.293,420.39,423.461,427.422,432.359,435.819,446.185,453.28,458.636,461.194,468.453,455.542,449.825,444.101,439.571,430.04,436.18,435.223,432.924,428.222,426.523,410.471,399.758,389.876,382.124,370.611,374.384,373.34,373.972,375.918,380.778,380.352,383.111,383.846,381.339,383.033,371.513,363.145,354.85,348.017,337.023,338.477,335.386,332.6,329.59,327.316,323.036,319.668,316.291,312.948,310.79,306.776,303.734,300.775,297.931,295.227,293.124,290.875,288.701,286.572,284.746,282.97,281.174,279.25,277.119,275.448,272.699,270.275,267.831,265.442,262.884,261.522,259.624,257.642,255.491,253.76,251.315,249.096,246.862,244.653,242.613,241.172,239.485,237.752,235.927,234.568,232.795,231.174,229.534,227.868,226.502,225.343,224.066,222.682,221.126,219.989,218.354,216.829,215.235,213.582,212.059,211.014,209.722,208.348,206.829,205.645,204.234,202.855,201.399,199.857,198.566,197.455,196.248,194.988,193.621
"Comoros",1,2.425,2.52,2.791,2.934,3.058,3.167,3.375,3.344,3.425,3.5,3.569,3.635,3.685,3.747,3.815,3.892,3.976,4.025,4.108,4.194,4.28,4.384,4.412,4.497,4.62,4.791,4.99,5.165,5.404,5.649,5.88,6.139,6.374,6.601,6.82,7.033,7.307,7.39,7.559,7.72,7.873,8.019,8.124,8.246,8.371,8.502,8.616,8.802,8.961,9.121,9.28,9.477,9.593,9.755,9.929,10.117,10.34,10.517,10.735,10.962,11.193,11.458,11.644,11.866,12.068,12.24,12.442,12.473,12.559,12.644,12.737,12.788,12.963,13.085,13.208,13.327,13.476,13.543,13.65,13.76,13.873,14.01,14.114,14.239,14.363,14.484,14.63,14.718,14.831,14.941,15.048,15.169,15.263,15.364,15.459,15.545,15.646,15.703,15.77,15.828,15.878,15.938,15.965,16,16.033,16.068,16.107,16.165,16.213,16.254,16.284,16.346,16.325,16.335,16.345,16.358,16.374,16.418,16.448,16.471,16.482,16.52,16.481,16.466,16.443,16.416,16.392,16.366,16.335,16.301,16.265,16.235,16.206,16.173,16.133,16.086,16.057,15.982,15.921,15.858,15.794,15.734,15.682,15.625,15.565,15.502,15.451,15.375,15.307,15.236,15.166
"Congo",1,13.721,14.152,14.659,15.101,15.535,15.964,16.619,16.688,17.104,17.568,18.091,18.621,19.254,19.924,20.634,21.368,22.224,22.788,23.545,24.338,25.168,26.093,26.846,27.729,28.633,29.546,30.546,31.393,32.307,33.166,33.946,34.845,35.094,35.616,36.161,36.769,37.257,38.287,39.14,40.038,40.968,42.009,42.79,43.793,44.893,46.11,47.363,48.778,50.28,51.849,53.46,55.308,56.553,58.218,60.087,62.215,64.391,66.876,69.361,71.648,73.563,76.061,76.99,78.243,79.301,80.251,81.019,81.586,82.21,82.937,83.847,84.32,86.406,87.93,89.553,91.22,93.379,94.603,96.357,98.138,99.94,102.047,103.67,105.529,107.344,109.095,110.955,112.487,114.09,115.648,117.174,118.676,120.28,121.772,123.21,124.586,126.049,127.283,128.561,129.812,131.05,132.356,133.647,134.93,136.197,137.444,138.834,139.999,141.257,142.519,143.791,145.183,146.525,147.874,149.157,150.345,151.742,152.521,153.507,154.497,155.531,156.521,157.968,159.19,160.328,161.331,162.608,163.058,163.759,164.406,165.034,165.642,166.489,167.175,167.821,168.415,169.132,169.66,170.206,170.693,171.115,171.688,171.968,172.32,172.634,172.918,173.275,173.627,173.974,174.327,174.696
"Cote d'Ivoire",1,48.647,49.399,55.085,57.944,60.618,63.066,67.975,65.885,67.556,69.502,71.857,73.957,76.616,79.655,82.891,86.181,89.972,92.165,95.543,99.484,104.162,108.787,113.286,118.849,124.951,131.481,138.566,145.208,152.398,159.42,166.055,173.725,177.134,182.276,187.318,192.408,197.06,203.817,209.658,215.76,222.179,229.101,235.367,242.289,249.303,256.305,264.923,272.457,280.194,287.258,293.406,302.273,306.542,312.071,317.097,321.801,327.224,328.571,332.251,336.86,342.794,348.011,357.327,366.216,375.548,384.883,396.631,401.72,410.158,418.501,426.73,435.722,442.263,449.891,457.515,465.184,472.752,480.422,488.053,495.589,502.963,511.08,517.046,523.963,530.894,537.898,545.506,552.258,559.525,566.766,573.925,582.099,588.042,595.008,601.9,608.712,616.382,622.332,629.019,635.59,642.025,649.302,654.817,661.006,667.022,672.845,679.522,684.379,689.883,695.21,700.363,706.341,710.742,715.694,720.479,725.091,730.615,734.457,738.905,743.195,747.32,752.39,755.795,759.784,763.588,767.191,771.761,774.55,777.896,780.946,783.662,787.316,788.828,790.967,792.849,794.504,796.778,797.954,799.387,800.672,801.828,803.716,804.52,805.623,806.511,807.142,808.719,808.235,808.284,807.957,807.217
"Cuba",1,80.969,82.576,87.959,91.823,94.16,94.466,98.08,89.447,86.936,86.47,89.57,88.259,109.538,122.07,132.478,138.628,152.003,133.729,127.168,120.791,116.558,105.123,117.806,119.925,120.406,117.708,118.1,100.358,89.249,79.561,73.225,61.578,72.965,76.634,81.183,85.514,95.387,91.98,94.521,95.681,95.064,96.492,87.834,82.502,77.769,74.662,66.148,74.856,76.545,77.96,78.288,81.392,74.865,72.082,69.238,66.784,63.238,63.544,62.502,61.998,62.061,62.042,63.874,65.212,66.086,66.079,67.605,62.982,60.522,58.147,56.283,52.729,54.57,54.272,54.018,53.599,53.82,52.173,51.334,50.529,49.829,49.309,48.826,48.434,48.067,47.694,47.431,47.001,46.644,46.27,45.875,45.553,45.105,44.688,44.257,43.816,43.378,43.012,42.6,42.175,41.729,41.338,40.889,40.453,40.011,39.569,39.169,38.767,38.39,38.027,37.665,37.364,37.041,36.747,36.449,36.142,35.923,35.604,35.341,35.074,34.79,34.584,34.323,34.07,33.791,33.494,33.271,32.986,32.716,32.437,32.143,31.892,31.607,31.338,31.066,30.781,30.552,30.319,30.086,29.835,29.565,29.383,29.112,28.88,28.644,28.397,28.219,28.016,27.826,27.627,27.415
"Korea, Democratic People's Republic of",1,153.992,146.093,92.008,77.326,76.806,91.3,83.877,153.628,188.676,217.402,233.583,276.208,208.304,184.427,165.095,158.759,125.21,198.284,228.729,256.179,274.723,310.851,273.196,262.743,247.659,230.409,204.982,191.997,172.984,159.347,153.663,135.627,171.246,187.896,203.128,213.041,241.958,210.183,203.661,197.714,195,184.313,202.778,209.265,214.66,217.238,222.702,213.555,208.845,204.11,200.501,194.735,197.913,197.507,196.342,193.664,192.562,183.295,177.115,171.921,168.672,163.085,168.996,171.299,173.912,176.113,181.727,178.803,179.555,179.95,180.05,180.554,179.429,178.638,177.7,176.717,174.444,175.035,174.021,172.707,170.991,169.384,166.543,163.932,161.287,158.754,155.91,154.413,152.51,150.84,149.425,148.295,147.53,146.973,146.66,146.564,147.108,147.085,147.508,147.844,147.983,148.635,147.526,146.996,146.328,145.564,144.323,143.763,142.701,141.517,140.21,138.591,137.23,135.643,134.051,132.487,130.797,129.508,128.142,126.902,125.809,124.854,124.156,123.553,123.082,122.731,122.729,122.43,122.39,122.335,122.207,122.376,121.725,121.354,120.896,120.353,119.677,119.124,118.385,117.546,116.597,115.52,114.554,113.441,112.289,111.118,109.909,109.016,108.056,107.183,106.409
"Congo, the Democratic Republic of the",1,225.934,232.349,229.253,233.111,238.283,244.718,250.9,258.238,266.316,274.995,284.022,296.133,299.594,308.13,317.36,327.397,339.511,347.012,357.938,369.135,380.343,393.78,401.236,412.197,423.929,436.637,451.8,462.303,476.438,490.626,504.468,521.253,531.546,545.65,560.696,577.044,596.956,605.263,622.562,643.74,669.497,697.898,726.72,759.073,788.436,812.087,839.764,852.689,868.703,887.343,911.576,940.716,967.26,1002.449,1040.547,1080.229,1126.701,1155.888,1196.244,1237.573,1279.454,1325.943,1359.462,1399.705,1439.165,1477.347,1518.628,1544.963,1577.628,1610.076,1642.723,1674.947,1708.06,1741.352,1775.21,1809.6,1848.106,1877.767,1912.744,1948.092,1983.611,2024.646,2052.873,2087.484,2121.333,2153.995,2191.297,2213.764,2242.112,2269.526,2296.083,2324.565,2346.376,2370.19,2392.712,2413.719,2437.879,2450.857,2467.845,2484.319,2500.6,2519.259,2533.683,2549.941,2565.677,2580.651,2600.379,2609.182,2622.473,2635.006,2646.732,2662.631,2669.332,2679.535,2689.037,2697.845,2710.035,2715.677,2723.431,2730.113,2735.549,2744.904,2745.15,2748.223,2750.316,2751.525,2755.632,2754.857,2755.011,2753.625,2750.434,2751.165,2741.927,2735.727,2729.109,2722.594,2717.719,2714.421,2710.298,2705.648,2700.142,2699.514,2689.897,2683.697,2676.978,2669.837,2665.926,2657.941,2651.073,2643.165,2633.743
"Djibouti",1,1.304,1.349,1.088,1.053,1.054,1.085,1.031,1.217,1.314,1.433,1.576,1.779,1.833,1.989,2.154,2.325,2.521,2.676,2.869,3.068,3.274,3.476,3.621,3.84,4.173,4.66,5.09,5.836,6.518,7.029,7.259,7.733,7.274,7.079,7.087,7.466,7.696,9.207,10.343,11.213,11.575,12.278,11.357,10.774,10.236,9.942,9.411,9.972,10.228,10.486,10.644,10.931,10.689,10.627,10.561,10.521,10.466,10.265,10.168,10.086,10.016,9.945,10.078,10.122,10.161,10.188,10.327,10.167,10.137,10.095,10.043,9.98,9.921,9.847,9.768,9.687,9.585,9.529,9.449,9.368,9.289,9.222,9.145,9.078,9.017,8.962,8.927,8.887,8.86,8.84,8.825,8.833,8.824,8.829,8.838,8.848,8.876,8.886,8.9,8.905,8.894,8.898,8.841,8.794,8.738,8.677,8.596,8.552,8.483,8.412,8.34,8.261,8.208,8.144,8.08,8.019,7.967,7.91,7.86,7.814,7.772,7.74,7.707,7.681,7.659,7.639,7.629,7.616,7.606,7.594,7.577,7.567,7.53,7.501,7.467,7.431,7.385,7.356,7.315,7.272,7.229,7.178,7.143,7.1,7.057,7.014,6.971,6.935,6.898,6.863,6.831
"Ecuador",1,56.833,58.209,67.837,71.672,74.747,77.154,82.718,79.621,80.827,82.151,83.78,84.161,88.505,91.367,94.383,97.394,101.008,102.714,105.355,107.906,110.331,113.318,114.443,116.352,118.14,119.807,121.554,122.541,123.87,125.324,126.981,128.648,130.894,133.076,135.286,137.438,140.239,141.337,143.199,144.954,146.589,148.466,149.362,150.623,151.958,153.444,154.742,157.467,159.416,160.886,161.64,163.262,160.97,159.959,158.974,158.32,156.55,158.27,158.708,159.369,160.174,161.342,162.186,163.396,164.764,166.274,168.414,168.996,170.298,171.18,171.453,171.942,171.252,170.441,169.497,168.622,167.033,167.23,166.621,166.031,165.426,164.864,164.331,163.795,163.247,162.676,162.442,161.625,161.064,160.471,159.843,159.373,158.707,158.079,157.399,156.662,156.001,155.253,154.474,153.642,152.755,151.927,151.056,150.154,149.249,148.355,147.51,146.924,146.206,145.417,144.519,143.885,142.666,141.638,140.604,139.598,138.592,138.067,137.337,136.574,135.745,135.168,134.24,133.425,132.58,131.711,130.983,130.314,129.592,128.823,127.987,127.327,126.51,125.718,124.904,124.072,123.347,122.8,122.154,121.454,120.67,120.109,119.281,118.527,117.742,116.928,116.23,115.713,115.132,114.545,113.929
"Egypt",1,423.626,466.925,398.554,397.628,402.541,413.071,402.787,447.756,466.948,485.68,502.21,530.494,518.385,523.915,529.941,537.987,546.775,562.505,576.507,589.306,599.563,616.492,609.715,613.76,619.939,629.927,641.261,661.405,681.896,704.21,727.31,758.685,770.774,793.096,815.53,837.752,864.672,878.576,896.251,907.711,910.875,918.578,888.141,869.98,854.508,846.083,822.135,857.996,871.461,884.867,895.013,919.335,900.892,902.535,905.849,912.848,919.49,937.986,958.021,989.068,1033.508,1075.603,1169.772,1245.266,1308.34,1349.277,1423.879,1348.182,1324.317,1297.682,1277.126,1214.817,1270.115,1273.214,1277.353,1279.891,1286.582,1278.435,1278.208,1280.878,1287.92,1302.057,1317.003,1336.371,1356.904,1377.223,1406.118,1416.943,1435.31,1451.323,1464.33,1478.941,1481.781,1486.326,1489.098,1490.797,1486.274,1493.948,1494.063,1493.29,1491.674,1489.005,1487.836,1485.442,1483.468,1482.31,1482.156,1484.567,1486.715,1489.107,1491.427,1497.234,1497.175,1499.636,1501.41,1502.277,1504.898,1502.592,1501.367,1499.307,1496.498,1492.828,1490.222,1486.127,1481.57,1476.659,1471.165,1467.261,1462.225,1457.09,1451.907,1447.377,1442.986,1438.443,1433.629,1428.405,1424.784,1418.282,1412.765,1407.047,1401.198,1396.062,1391.236,1386.087,1380.74,1375.135,1370.675,1365.382,1360.232,1354.946,1349.591
"El Salvador",1,38.371,39.566,41.931,43.706,45.452,47.145,49.478,49.601,50.923,52.35,53.932,55.265,57.094,58.829,60.53,62.106,64.185,64.534,65.636,66.744,67.909,69.286,70.684,72.076,73.401,74.604,76.302,77.053,78.02,78.66,78.906,79.395,78.408,77.805,77.21,76.782,75.645,76.315,76.35,76.641,77.187,78.02,78.885,79.85,80.552,80.798,81.422,80.148,79.18,77.776,75.983,73.46,71.156,68.489,66.126,64.332,61.306,62.762,62.637,62.613,62.464,63.736,61.153,60.443,59.849,59.469,59.192,59.267,59.344,59.369,59.237,59.327,58.221,57.527,56.781,56.033,55.039,54.469,53.683,52.891,52.092,51.24,50.457,49.657,48.884,48.146,47.52,46.737,46.091,45.477,44.892,44.434,43.821,43.321,42.833,42.35,41.979,41.403,40.931,40.457,39.98,39.543,39.032,38.549,38.06,37.562,37.086,36.569,36.063,35.552,35.037,34.552,34.027,33.522,33.019,32.519,32.064,31.569,31.103,30.643,30.188,29.798,29.34,28.926,28.518,28.114,27.781,27.38,27.017,26.651,26.276,25.972,25.555,25.187,24.815,24.439,24.1,23.723,23.365,23.003,22.635,22.305,21.918,21.558,21.195,20.825,20.498,20.117,19.762,19.403,19.038
"Eritrea",1,16.529,16.862,15.313,15.238,15.436,15.876,15.913,17.177,17.964,18.784,19.586,20.921,20.616,21.105,21.605,22.149,22.736,23.266,23.886,24.529,25.18,26.013,26.255,26.847,27.494,28.21,28.993,29.715,30.579,31.536,32.586,33.774,34.712,35.836,37.004,38.192,39.734,40.923,42.04,42.556,42.261,42.908,41.03,39.646,38.127,36.729,34.714,32.972,31.734,31.458,32.421,32.554,36.429,39.73,43.135,46.126,51.189,52.19,54.363,55.655,55.985,57.042,54.333,52.58,50.929,49.83,46.314,49.83,50.449,51.17,51.757,53.51,51.32,51.1,51.023,51.206,51.168,52.392,53.276,54.242,55.207,56.496,56.919,57.747,58.543,59.302,60.178,60.698,61.306,61.835,62.278,62.658,62.95,63.16,63.29,63.347,63.33,63.311,63.222,63.125,63.044,62.931,63.026,63.057,63.123,63.224,63.468,63.607,63.836,64.064,64.273,64.684,64.678,64.842,64.979,65.086,65.247,65.295,65.34,65.33,65.254,65.205,64.982,64.766,64.518,64.252,63.957,63.773,63.512,63.233,62.935,62.704,62.353,62.048,61.741,61.437,61.21,60.922,60.673,60.428,60.185,60.037,59.783,59.578,59.363,59.134,58.988,58.678,58.407,58.097,57.739
"Swaziland",1,5.125,5.369,5.436,5.57,5.698,5.824,5.999,6.048,6.174,6.31,6.455,6.623,6.758,6.938,7.145,7.382,7.669,7.855,8.139,8.45,8.783,9.205,9.555,9.966,10.379,10.788,11.292,11.426,11.757,12.124,12.542,12.932,13.571,14.097,14.55,14.883,15.369,14.935,14.85,14.769,14.749,14.465,15.095,15.3,15.459,15.523,15.901,15.342,15.152,14.927,14.699,14.496,14.639,14.629,14.68,14.807,15.153,15.204,15.47,15.679,15.775,16.15,15.215,14.862,14.562,14.382,13.897,14.415,14.547,14.656,14.679,14.937,14.366,14.143,13.948,13.827,13.656,13.825,13.914,14.037,14.173,14.418,14.386,14.507,14.629,14.747,14.898,14.971,15.064,15.137,15.185,15.212,15.219,15.2,15.163,15.11,15.01,14.983,14.904,14.823,14.746,14.644,14.631,14.581,14.535,14.492,14.471,14.436,14.412,14.389,14.366,14.361,14.334,14.316,14.295,14.271,14.246,14.235,14.21,14.177,14.135,14.087,14.041,13.983,13.922,13.862,13.783,13.764,13.715,13.664,13.609,13.554,13.504,13.45,13.397,13.348,13.291,13.275,13.242,13.209,13.175,13.142,13.112,13.079,13.044,13.01,12.965,12.949,12.916,12.88,12.839
"Ethiopia",1,357.619,367.743,352.523,355.232,360.088,366.693,371.756,380.227,389.242,400.008,412.574,430.683,437.209,451.566,466.237,480.702,500.075,503.089,515.054,529.058,545.822,565.11,586.154,608.301,627.736,642.381,663.425,666.01,674.686,686.129,703.224,715.818,734.591,757.935,784.514,812.913,847.764,865.195,894.297,924.713,956.256,989.232,1013.491,1043.79,1075.901,1109.872,1153.074,1192.676,1234.308,1272.717,1305.923,1355.121,1349.708,1366.429,1380.909,1394.602,1397.797,1416.607,1428.944,1445.119,1466.373,1485.771,1517.796,1549.03,1580.812,1611.14,1652.752,1664.654,1689.437,1713.068,1735.809,1759.929,1779.89,1800.014,1818.421,1834.88,1850.409,1861.799,1872.762,1882.494,1891.299,1898.692,1907.315,1914.311,1920.841,1927.016,1934.092,1939.31,1945.292,1951.532,1958.174,1966.818,1974.386,1982.519,1989.72,1995.439,2005.053,2003.264,2005.313,2006.742,2007.94,2008.692,2012.481,2013.936,2014.177,2012.818,2013.348,2007.214,2002.571,1997.436,1992.258,1986.875,1984.89,1980.931,1976.457,1971.236,1968.333,1961.23,1955.155,1948.192,1940.285,1934.305,1924.262,1915.274,1906.269,1897.601,1889.052,1884.564,1878.223,1871.437,1863.839,1859.15,1848.694,1840.026,1830.612,1820.491,1811.527,1800.507,1789.852,1779.244,1768.941,1758.499,1751.91,1743.712,1735.414,1726.792,1720.386,1710.277,1701.298,1691.817,1681.863
