"dose","param","type","country","value"
"DTP1","Scale","High","Tunisia","11.7511144"
"DTP1","Scale","Source","Tunisia","2012_MICS4"
"DTP1","Shape","Mid","Tunisia","7.419565082"
"DTP1","Shape","Low","Tunisia","7.419565082"
"DTP1","Shape","High","Tunisia","7.419565082"
"DTP1","Shape","Source","Tunisia","2012_MICS4"
"DTP2","Shift","Mid","Tunisia","0"
"DTP2","Shift","Low","Tunisia","0"
"DTP2","Shift","High","Tunisia","0"
"DTP2","Shift","Source","Tunisia","WHO schedules database"
"DTP2","Scale","Mid","Tunisia","15.37630367"
"DTP2","Scale","Low","Tunisia","13.66156495"
"DTP2","Scale","High","Tunisia","17.30626876"
"DTP2","Scale","Source","Tunisia","2012_MICS4"
"DTP2","Shape","Mid","Tunisia","9.291282415"
"DTP2","Shape","Low","Tunisia","9.291282415"
"DTP2","Shape","High","Tunisia","9.291282415"
"DTP2","Shape","Source","Tunisia","2012_MICS4"
"DTP3","Shift","Mid","Tunisia","0"
"DTP3","Shift","Low","Tunisia","0"
"DTP3","Shift","High","Tunisia","0"
"DTP3","Shift","Source","Tunisia","WHO schedules database"
"DTP3","Scale","Mid","Tunisia","28.5026834"
"DTP3","Scale","Low","Tunisia","25.5562983"
"DTP3","Scale","High","Tunisia","31.78875718"
"DTP3","Scale","Source","Tunisia","2012_MICS4"
"DTP3","Shape","Mid","Tunisia","10.06844068"
"DTP3","Shape","Low","Tunisia","10.06844068"
"DTP3","Shape","High","Tunisia","10.06844068"
"DTP3","Shape","Source","Tunisia","2012_MICS4"
"DTP1","Shift","Mid","Turkmenistan","0"
"DTP1","Shift","Low","Turkmenistan","0"
"DTP1","Shift","High","Turkmenistan","0"
"DTP1","Shift","Source","Turkmenistan","WHO schedules database"
"DTP1","Scale","Mid","Turkmenistan","10.4702934"
"DTP1","Scale","Low","Turkmenistan","8.925432068"
"DTP1","Scale","High","Turkmenistan","13.59504236"
"DTP1","Scale","Source","Turkmenistan","2m schedule (n=23)"
"DTP1","Shape","Mid","Turkmenistan","5.757823944"
"DTP1","Shape","Low","Turkmenistan","5.757823944"
"DTP1","Shape","High","Turkmenistan","5.757823944"
"DTP1","Shape","Source","Turkmenistan","2m schedule (n=23)"
"DTP2","Shift","Mid","Turkmenistan","0"
"DTP2","Shift","Low","Turkmenistan","0"
"DTP2","Shift","High","Turkmenistan","0"
"DTP2","Shift","Source","Turkmenistan","WHO schedules database"
"DTP2","Scale","Mid","Turkmenistan","17.3327468"
"DTP2","Scale","Low","Turkmenistan","14.24175539"
"DTP2","Scale","High","Turkmenistan","21.06618317"
"DTP2","Scale","Source","Turkmenistan","13 week schedule (n=6)"
"DTP2","Shape","Mid","Turkmenistan","5.806069374"
"DTP2","Shape","Low","Turkmenistan","5.806069374"
"DTP2","Shape","High","Turkmenistan","5.806069374"
"DTP2","Shape","Source","Turkmenistan","13 week schedule (n=6)"
"DTP3","Shift","Mid","Turkmenistan","0.033333333"
"DTP3","Shift","Low","Turkmenistan","0.033333333"
"DTP3","Shift","High","Turkmenistan","0.033333333"
"DTP3","Shift","Source","Turkmenistan","WHO schedules database"
"DTP3","Scale","Mid","Turkmenistan","24.36918545"
"DTP3","Scale","Low","Turkmenistan","18.72993177"
"DTP3","Scale","High","Turkmenistan","29.65398531"
"DTP3","Scale","Source","Turkmenistan","4m schedule (n=5)"
"DTP3","Shape","Mid","Turkmenistan","5.00851962"
"DTP3","Shape","Low","Turkmenistan","5.00851962"
"DTP3","Shape","High","Turkmenistan","5.00851962"
"DTP3","Shape","Source","Turkmenistan","4m schedule (n=5)"
"DTP1","Shift","Mid","Tuvalu","0"
"DTP1","Shift","Low","Tuvalu","0"
"DTP1","Shift","High","Tuvalu","0"
"DTP1","Shift","Source","Tuvalu","0"
"DTP1","Scale","Mid","Tuvalu","8.915699005"
"DTP1","Scale","Low","Tuvalu","6.675888094"
"DTP1","Scale","High","Tuvalu","12.03062654"
"DTP1","Scale","Source","Tuvalu","6 week schedule (n=44)"
"DTP1","Shape","Mid","Tuvalu","3.929122806"
"DTP1","Shape","Low","Tuvalu","3.929122806"
"DTP1","Shape","High","Tuvalu","3.929122806"
"DTP1","Shape","Source","Tuvalu","6 week schedule (n=44)"
"DTP2","Shift","Mid","Tuvalu","0"
"DTP2","Shift","Low","Tuvalu","0"
"DTP2","Shift","High","Tuvalu","0"
"DTP2","Shift","Source","Tuvalu","WHO schedules database"
"DTP2","Scale","Mid","Tuvalu","14.72185898"
"DTP2","Scale","Low","Tuvalu","11.43321977"
"DTP2","Scale","High","Tuvalu","19.15936966"
"DTP2","Scale","Source","Tuvalu","10 week schedule (n=43)"
"DTP2","Shape","Mid","Tuvalu","4.356033206"
"DTP2","Shape","Low","Tuvalu","4.356033206"
"DTP2","Shape","High","Tuvalu","4.356033206"
"DTP2","Shape","Source","Tuvalu","10 week schedule (n=43)"
"DTP3","Shift","Mid","Tuvalu","0"
"DTP3","Shift","Low","Tuvalu","0"
"DTP3","Shift","High","Tuvalu","0"
"DTP3","Shift","Source","Tuvalu","WHO schedules database"
"DTP3","Scale","Mid","Tuvalu","21.05024433"
"DTP3","Scale","Low","Tuvalu","16.38976474"
"DTP3","Scale","High","Tuvalu","27.00385604"
"DTP3","Scale","Source","Tuvalu","14 week schedule (n=43)"
"DTP3","Shape","Mid","Tuvalu","4.481489509"
"DTP3","Shape","Low","Tuvalu","4.481489509"
"DTP3","Shape","High","Tuvalu","4.481489509"
"DTP3","Shape","Source","Tuvalu","14 week schedule (n=43)"
"DTP1","Shift","Mid","Uganda","0"
"DTP1","Shift","Low","Uganda","0"
"DTP1","Shift","High","Uganda","0"
"DTP1","Shift","Source","Uganda","WHO schedules database"
"DTP1","Scale","Mid","Uganda","9.298609734"
"DTP1","Scale","Low","Uganda","7.045917903"
"DTP1","Scale","High","Uganda","12.27152291"
"DTP1","Scale","Source","Uganda","2011_DHS6"
"DTP1","Shape","Mid","Uganda","3.960155249"
"DTP1","Shape","Low","Uganda","3.960155249"
"DTP1","Shape","High","Uganda","3.960155249"
"DTP1","Shape","Source","Uganda","2011_DHS6"
"DTP2","Shift","Mid","Uganda","0"
"DTP2","Shift","Low","Uganda","0"
"DTP2","Shift","High","Uganda","0"
"DTP2","Shift","Source","Uganda","WHO schedules database"
"DTP2","Scale","Mid","Uganda","15.0905658"
"DTP2","Scale","Low","Uganda","11.83358701"
"DTP2","Scale","High","Uganda","19.24396855"
"DTP2","Scale","Source","Uganda","2011_DHS6"
"DTP2","Shape","Mid","Uganda","4.518659472"
"DTP2","Shape","Low","Uganda","4.518659472"
"DTP2","Shape","High","Uganda","4.518659472"
"DTP2","Shape","Source","Uganda","2011_DHS6"
"DTP3","Shift","Mid","Uganda","0"
"DTP3","Shift","Low","Uganda","0"
"DTP3","Shift","High","Uganda","0"
"DTP3","Shift","Source","Uganda","WHO schedules database"
"DTP3","Scale","Mid","Uganda","22.93584013"
"DTP3","Scale","Low","Uganda","17.03817892"
"DTP3","Scale","High","Uganda","30.87494062"
"DTP3","Scale","Source","Uganda","2011_DHS6"
"DTP3","Shape","Mid","Uganda","3.695993423"
"DTP3","Shape","Low","Uganda","3.695993423"
"DTP3","Shape","High","Uganda","3.695993423"
"DTP3","Shape","Source","Uganda","2011_DHS6"
"DTP1","Shift","Mid","Ukraine","0"
"DTP1","Shift","Low","Ukraine","0"
"DTP1","Shift","High","Ukraine","0"
"DTP1","Shift","Source","Ukraine","WHO schedules database"
"DTP1","Scale","Mid","Ukraine","16.38161957"
"DTP1","Scale","Low","Ukraine","12.58150059"
"DTP1","Scale","High","Ukraine","21.32952726"
"DTP1","Scale","Source","Ukraine","2012_MICS4"
"DTP1","Shape","Mid","Ukraine","4.162475705"
"DTP1","Shape","Low","Ukraine","4.162475705"
"DTP1","Shape","High","Ukraine","4.162475705"
"DTP1","Shape","Source","Ukraine","2012_MICS4"
"DTP2","Shift","Mid","Ukraine","0"
"DTP2","Shift","Low","Ukraine","0"
"DTP2","Shift","High","Ukraine","0"
"DTP2","Shift","Source","Ukraine","WHO schedules database"
"DTP2","Scale","Mid","Ukraine","27.61090684"
"DTP2","Scale","Low","Ukraine","19.21146334"
"DTP2","Scale","High","Ukraine","39.68267085"
"DTP2","Scale","Source","Ukraine","2012_MICS4"
"DTP2","Shape","Mid","Ukraine","3.02895236"
"DTP2","Shape","Low","Ukraine","3.02895236"
"DTP2","Shape","High","Ukraine","3.02895236"
"DTP2","Shape","Source","Ukraine","2012_MICS4"
"DTP3","Shift","Mid","Ukraine","0"
"DTP3","Shift","Low","Ukraine","0"
"DTP3","Shift","High","Ukraine","0"
"DTP3","Shift","Source","Ukraine","WHO schedules database"
"DTP3","Scale","Mid","Ukraine","35.00697844"
"DTP3","Scale","Low","Ukraine","24.41607813"
"DTP3","Scale","High","Ukraine","50.19186673"
"DTP3","Scale","Source","Ukraine","2012_MICS4"
"DTP3","Shape","Mid","Ukraine","3.049112692"
"DTP3","Shape","Low","Ukraine","3.049112692"
"DTP3","Shape","High","Ukraine","3.049112692"
"DTP3","Shape","Source","Ukraine","2012_MICS4"
"DTP1","Shift","Mid","Tanzania, United Republic of","0"
"DTP1","Shift","Low","Tanzania, United Republic of","0"
"DTP1","Shift","High","Tanzania, United Republic of","0"
"DTP1","Shift","Source","Tanzania, United Republic of","WHO schedules database"
"DTP1","Scale","Mid","Tanzania, United Republic of","8.003019094"
"DTP1","Scale","Low","Tanzania, United Republic of","6.57146576"
"DTP1","Scale","High","Tanzania, United Republic of","9.746427504"
"DTP1","Scale","Source","Tanzania, United Republic of","2016_DHS7"
"DTP1","Shape","Mid","Tanzania, United Republic of","5.574393213"
"DTP1","Shape","Low","Tanzania, United Republic of","5.574393213"
"DTP1","Shape","High","Tanzania, United Republic of","5.574393213"
"DTP1","Shape","Source","Tanzania, United Republic of","2016_DHS7"
"DTP2","Shift","Mid","Tanzania, United Republic of","0"
"DTP2","Shift","Low","Tanzania, United Republic of","0"
"DTP2","Shift","High","Tanzania, United Republic of","0"
"DTP2","Shift","Source","Tanzania, United Republic of","WHO schedules database"
"DTP2","Scale","Mid","Tanzania, United Republic of","13.2779007"
"DTP2","Scale","Low","Tanzania, United Republic of","11.22860803"
"DTP2","Scale","High","Tanzania, United Republic of","15.70120235"
"DTP2","Scale","Source","Tanzania, United Republic of","2016_DHS7"
"DTP2","Shape","Mid","Tanzania, United Republic of","6.553548813"
"DTP2","Shape","Low","Tanzania, United Republic of","6.553548813"
"DTP2","Shape","High","Tanzania, United Republic of","6.553548813"
"DTP2","Shape","Source","Tanzania, United Republic of","2016_DHS7"
"DTP3","Shift","Mid","Tanzania, United Republic of","0"
"DTP3","Shift","Low","Tanzania, United Republic of","0"
"DTP3","Shift","High","Tanzania, United Republic of","0"
"DTP3","Shift","Source","Tanzania, United Republic of","WHO schedules database"
"DTP3","Scale","Mid","Tanzania, United Republic of","18.79922867"
"DTP3","Scale","Low","Tanzania, United Republic of","15.8822429"
"DTP3","Scale","High","Tanzania, United Republic of","22.25195779"
"DTP3","Scale","Source","Tanzania, United Republic of","2016_DHS7"
"DTP3","Shape","Mid","Tanzania, United Republic of","6.515540123"
"DTP3","Shape","Low","Tanzania, United Republic of","6.515540123"
"DTP3","Shape","High","Tanzania, United Republic of","6.515540123"
"DTP3","Shape","Source","Tanzania, United Republic of","2016_DHS7"
"DTP1","Shift","Mid","Uzbekistan","0"
"DTP1","Shift","Low","Uzbekistan","0"
"DTP1","Shift","High","Uzbekistan","0"
"DTP1","Shift","Source","Uzbekistan","WHO schedules database"
"DTP1","Scale","Mid","Uzbekistan","10.4702934"
"DTP1","Scale","Low","Uzbekistan","8.925432068"
"DTP1","Scale","High","Uzbekistan","13.59504236"
"DTP1","Scale","Source","Uzbekistan","2m schedule (n=23)"
"DTP1","Shape","Mid","Uzbekistan","5.757823944"
"DTP1","Shape","Low","Uzbekistan","5.757823944"
"DTP1","Shape","High","Uzbekistan","5.757823944"
"DTP1","Shape","Source","Uzbekistan","2m schedule (n=23)"
"DTP2","Shift","Mid","Uzbekistan","0"
"DTP2","Shift","Low","Uzbekistan","0"
"DTP2","Shift","High","Uzbekistan","0"
"DTP2","Shift","Source","Uzbekistan","WHO schedules database"
"DTP2","Scale","Mid","Uzbekistan","17.3327468"
"DTP2","Scale","Low","Uzbekistan","14.24175539"
"DTP2","Scale","High","Uzbekistan","21.06618317"
"DTP2","Scale","Source","Uzbekistan","13 week schedule (n=6)"
"DTP2","Shape","Mid","Uzbekistan","5.806069374"
"DTP2","Shape","Low","Uzbekistan","5.806069374"
"DTP2","Shape","High","Uzbekistan","5.806069374"
"DTP2","Shape","Source","Uzbekistan","13 week schedule (n=6)"
"DTP3","Shift","Mid","Uzbekistan","0.033333333"
"DTP3","Shift","Low","Uzbekistan","0.033333333"
"DTP3","Shift","High","Uzbekistan","0.033333333"
"DTP3","Shift","Source","Uzbekistan","WHO schedules database"
"DTP3","Scale","Mid","Uzbekistan","24.36918545"
"DTP3","Scale","Low","Uzbekistan","18.72993177"
"DTP3","Scale","High","Uzbekistan","29.65398531"
"DTP3","Scale","Source","Uzbekistan","4m schedule (n=5)"
"DTP3","Shape","Mid","Uzbekistan","5.00851962"
"DTP3","Shape","Low","Uzbekistan","5.00851962"
"DTP3","Shape","High","Uzbekistan","5.00851962"
"DTP3","Shape","Source","Uzbekistan","4m schedule (n=5)"
"DTP1","Shift","Mid","Vanuatu","0"
"DTP1","Shift","Low","Vanuatu","0"
"DTP1","Shift","High","Vanuatu","0"
"DTP1","Shift","Source","Vanuatu","0"
"DTP1","Scale","Mid","Vanuatu","8.915699005"
"DTP1","Scale","Low","Vanuatu","6.675888094"
"DTP1","Scale","High","Vanuatu","12.03062654"
"DTP1","Scale","Source","Vanuatu","6 week schedule (n=44)"
"DTP1","Shape","Mid","Vanuatu","3.929122806"
"DTP1","Shape","Low","Vanuatu","3.929122806"
"DTP1","Shape","High","Vanuatu","3.929122806"
"DTP1","Shape","Source","Vanuatu","6 week schedule (n=44)"
"DTP2","Shift","Mid","Vanuatu","0"
"DTP2","Shift","Low","Vanuatu","0"
"DTP2","Shift","High","Vanuatu","0"
"DTP2","Shift","Source","Vanuatu","WHO schedules database"
"DTP2","Scale","Mid","Vanuatu","14.72185898"
"DTP2","Scale","Low","Vanuatu","11.43321977"
"DTP2","Scale","High","Vanuatu","19.15936966"
"DTP2","Scale","Source","Vanuatu","10 week schedule (n=43)"
"DTP2","Shape","Mid","Vanuatu","4.356033206"
"DTP2","Shape","Low","Vanuatu","4.356033206"
"DTP2","Shape","High","Vanuatu","4.356033206"
"DTP2","Shape","Source","Vanuatu","10 week schedule (n=43)"
"DTP3","Shift","Mid","Vanuatu","0"
"DTP3","Shift","Low","Vanuatu","0"
"DTP3","Shift","High","Vanuatu","0"
"DTP3","Shift","Source","Vanuatu","WHO schedules database"
"DTP3","Scale","Mid","Vanuatu","21.05024433"
"DTP3","Scale","Low","Vanuatu","16.38976474"
"DTP3","Scale","High","Vanuatu","27.00385604"
"DTP3","Scale","Source","Vanuatu","14 week schedule (n=43)"
"DTP3","Shape","Mid","Vanuatu","4.481489509"
"DTP3","Shape","Low","Vanuatu","4.481489509"
"DTP3","Shape","High","Vanuatu","4.481489509"
"DTP3","Shape","Source","Vanuatu","14 week schedule (n=43)"
"DTP1","Shift","Mid","Venezuela, Bolivarian Republic of","0"
"DTP1","Shift","Low","Venezuela, Bolivarian Republic of","0"
"DTP1","Shift","High","Venezuela, Bolivarian Republic of","0"
"DTP1","Shift","Source","Venezuela, Bolivarian Republic of","WHO schedules database"
"DTP1","Scale","Mid","Venezuela, Bolivarian Republic of","10.4702934"
"DTP1","Scale","Low","Venezuela, Bolivarian Republic of","8.925432068"
"DTP1","Scale","High","Venezuela, Bolivarian Republic of","13.59504236"
"DTP1","Scale","Source","Venezuela, Bolivarian Republic of","2m schedule (n=23)"
"DTP1","Shape","Mid","Venezuela, Bolivarian Republic of","5.757823944"
"DTP1","Shape","Low","Venezuela, Bolivarian Republic of","5.757823944"
"DTP1","Shape","High","Venezuela, Bolivarian Republic of","5.757823944"
"DTP1","Shape","Source","Venezuela, Bolivarian Republic of","2m schedule (n=23)"
"DTP2","Shift","Mid","Venezuela, Bolivarian Republic of","0"
"DTP2","Shift","Low","Venezuela, Bolivarian Republic of","0"
"DTP2","Shift","High","Venezuela, Bolivarian Republic of","0"
"DTP2","Shift","Source","Venezuela, Bolivarian Republic of","WHO schedules database"
"DTP2","Scale","Mid","Venezuela, Bolivarian Republic of","20.06838989"
"DTP2","Scale","Low","Venezuela, Bolivarian Republic of","17.76549891"
"DTP2","Scale","High","Venezuela, Bolivarian Republic of","23.65967542"
"DTP2","Scale","Source","Venezuela, Bolivarian Republic of","4m schedule (n=17)"
"DTP2","Shape","Mid","Venezuela, Bolivarian Republic of","7.156065941"
"DTP2","Shape","Low","Venezuela, Bolivarian Republic of","7.156065941"
"DTP2","Shape","High","Venezuela, Bolivarian Republic of","7.156065941"
"DTP2","Shape","Source","Venezuela, Bolivarian Republic of","4m schedule (n=17)"
"DTP3","Shift","Mid","Venezuela, Bolivarian Republic of","0"
"DTP3","Shift","Low","Venezuela, Bolivarian Republic of","0"
"DTP3","Shift","High","Venezuela, Bolivarian Republic of","0"
"DTP3","Shift","Source","Venezuela, Bolivarian Republic of","WHO schedules database"
"DTP3","Scale","Mid","Venezuela, Bolivarian Republic of","29.54562926"
"DTP3","Scale","Low","Venezuela, Bolivarian Republic of","26.24583081"
"DTP3","Scale","High","Venezuela, Bolivarian Republic of","34.25329411"
"DTP3","Scale","Source","Venezuela, Bolivarian Republic of","6m schedule (n=17)"
"DTP3","Shape","Mid","Venezuela, Bolivarian Republic of","8.138547838"
"DTP3","Shape","Low","Venezuela, Bolivarian Republic of","8.138547838"
"DTP3","Shape","High","Venezuela, Bolivarian Republic of","8.138547838"
"DTP3","Shape","Source","Venezuela, Bolivarian Republic of","6m schedule (n=17)"
"DTP1","Shift","Mid","Viet Nam","0"
"DTP1","Shift","Low","Viet Nam","0"
"DTP1","Shift","High","Viet Nam","0"
"DTP1","Shift","Source","Viet Nam","WHO schedules database"
"DTP1","Scale","Mid","Viet Nam","17.78613508"
"DTP1","Scale","Low","Viet Nam","10.239332"
"DTP1","Scale","High","Viet Nam","30.89523819"
"DTP1","Scale","Source","Viet Nam","2014_MICS5"
"DTP1","Shape","Mid","Viet Nam","1.989580631"
"DTP1","Shape","Low","Viet Nam","1.989580631"
"DTP1","Shape","High","Viet Nam","1.989580631"
"DTP1","Shape","Source","Viet Nam","2014_MICS5"
"DTP2","Shift","Mid","Viet Nam","0"
"DTP2","Shift","Low","Viet Nam","0"
"DTP2","Shift","High","Viet Nam","0"
"DTP2","Shift","Source","Viet Nam","WHO schedules database"
"DTP2","Scale","Mid","Viet Nam","21.29931551"
"DTP2","Scale","Low","Viet Nam","14.45613765"
"DTP2","Scale","High","Viet Nam","31.38188445"
"DTP2","Scale","Source","Viet Nam","2014_MICS5"
"DTP2","Shape","Mid","Viet Nam","2.834719837"
"DTP2","Shape","Low","Viet Nam","2.834719837"
"DTP2","Shape","High","Viet Nam","2.834719837"
"DTP2","Shape","Source","Viet Nam","2014_MICS5"
"DTP3","Shift","Mid","Viet Nam","0"
"DTP3","Shift","Low","Viet Nam","0"
"DTP3","Shift","High","Viet Nam","0"
"DTP3","Shift","Source","Viet Nam","WHO schedules database"
"DTP3","Scale","Mid","Viet Nam","26.23745543"
"DTP3","Scale","Low","Viet Nam","18.49208442"
"DTP3","Scale","High","Viet Nam","37.22695893"
"DTP3","Scale","Source","Viet Nam","2014_MICS5"
"DTP3","Shape","Mid","Viet Nam","3.140281022"
"DTP3","Shape","Low","Viet Nam","3.140281022"
"DTP3","Shape","High","Viet Nam","3.140281022"
"DTP3","Shape","Source","Viet Nam","2014_MICS5"
"DTP1","Shift","Mid","Yemen","0"
"DTP1","Shift","Low","Yemen","0"
"DTP1","Shift","High","Yemen","0"
"DTP1","Shift","Source","Yemen","WHO schedules database"
"DTP1","Scale","Mid","Yemen","9.824801385"
"DTP1","Scale","Low","Yemen","6.75431637"
"DTP1","Scale","High","Yemen","14.29111652"
"DTP1","Scale","Source","Yemen","2010_DHS6"
"DTP1","Shape","Mid","Yemen","2.931757867"
"DTP1","Shape","Low","Yemen","2.931757867"
"DTP1","Shape","High","Yemen","2.931757867"
"DTP1","Shape","Source","Yemen","2010_DHS6"
"DTP2","Shift","Mid","Yemen","0"
"DTP2","Shift","Low","Yemen","0"
"DTP2","Shift","High","Yemen","0"
"DTP2","Shift","Source","Yemen","WHO schedules database"
"DTP2","Scale","Mid","Yemen","16.25641906"
"DTP2","Scale","Low","Yemen","12.00038915"
"DTP2","Scale","High","Yemen","22.02188258"
"DTP2","Scale","Source","Yemen","2010_DHS6"
"DTP2","Shape","Mid","Yemen","3.619228244"
"DTP2","Shape","Low","Yemen","3.619228244"
"DTP2","Shape","High","Yemen","3.619228244"
"DTP2","Shape","Source","Yemen","2010_DHS6"
"DTP3","Shift","Mid","Yemen","0"
"DTP3","Shift","Low","Yemen","0"
"DTP3","Shift","High","Yemen","0"
"DTP3","Shift","Source","Yemen","WHO schedules database"
"DTP3","Scale","Mid","Yemen","22.38443732"
"DTP3","Scale","Low","Yemen","17.22946579"
"DTP3","Scale","High","Yemen","29.08175102"
"DTP3","Scale","Source","Yemen","2010_DHS6"
