Country,age,1900,1905,1910,1915,1920,1925,1930,1935,1940,1945,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Cambodia,65,9.21,10.16,11.19,12.34,13.6,14.99,16.52,18.21,20.07,22.12,24.378,26.869,29.116,32.805,36.067,39.753,33.92,43.777,53.532,67.707,77.022,84.421,91.85,109.766,144.293,152.996,238.059,260.834,282.33,209.906,577.504,425.261,570.913,534.247,493.644,572.008,617.62,633.653,621.89,608.675,615.333
Cambodia,70,23.31,22.42,21.57,20.75,19.96,19.2,18.47,17.76,17.09,16.44,15.811,15.209,17.091,18.887,20.729,22.643,17.261,23.578,30.83,40.529,47.892,58.159,65.132,72.382,87.757,115.818,123.884,194.74,215.376,235.28,176.409,490.876,364.668,494.1,466.377,434.636,508.049,553.102,571.974,565.629,557.622
Cambodia,75,12.54,12.1,11.68,11.27,10.87,10.49,10.12,9.76,9.42,9.09,8.772,8.464,8.302,9.516,9.947,10.878,7.248,9.886,13.952,20.498,24.85,30.92,38.689,44.951,50.969,62.118,83.121,90.075,143.729,161.14,178.515,135.652,383.433,288.616,396.437,379.216,358.112,424.03,467.417,489.217,489.376
Cambodia,80,0.38,0.47,0.58,0.72,0.88,1.09,1.34,1.66,2.05,2.52,3.114,3.842,3.747,3.719,4.327,4.345,2.565,3.375,4.713,6.777,9.766,12.668,16.401,21.656,23.282,29.629,36.805,50.23,55.508,90.424,103.43,116.954,90.64,261.757,200.892,281.609,274.822,264.591,319.349,358.653,382.191
Cambodia,85,0.26,0.3,0.34,0.38,0.43,0.49,0.55,0.62,0.7,0.79,0.895,1.011,1.248,1.22,1.212,1.386,0.688,0.846,1.153,1.63,2.37,3.536,4.814,6.791,9.677,10.153,13.231,16.839,23.579,26.735,44.723,52.584,61.142,48.702,144.582,114.163,164.706,165.322,163.675,203.09,234.344
Cambodia,90,0.02,0.03,0.03,0.04,0.05,0.06,0.07,0.09,0.11,0.13,0.157,0.191,0.217,0.267,0.262,0.257,0.135,0.147,0.188,0.257,0.363,0.545,0.855,1.313,2.09,2.83,3.058,4.103,5.389,7.782,9.115,15.772,19.199,23.106,19.064,58.72,48.147,72.109,75.161,77.288,99.588
Cambodia,95,0,0,0,0,0,0,0,0.01,0.01,0.01,0.015,0.02,0.024,0.027,0.034,0.034,0.018,0.017,0.019,0.024,0.033,0.048,0.076,0.136,0.236,0.366,0.512,0.571,0.792,1.074,1.606,1.954,3.511,4.443,5.566,4.794,15.444,13.247,20.781,22.716,24.512
Cambodia,100,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0.002,0.003,0.002,0.001,0.001,0.002,0.002,0.003,0.004,0.007,0.009,0.024,0.04,0.057,0.066,0.093,0.129,0.197,0.25,0.45,0.603,0.787,0.738,2.221,2.211,3.43,4.078
Cameroon,0,107.87,120.8,135.28,151.5,169.66,189.99,212.76,238.27,266.83,298.81,334.627,374.737,415.733,483.684,566.355,665.212,791.632,953.305,1104.923,1222.94,1336.214,1532.463,1747.318,1929.909,2077.822,2228.451,2389.496,2545.786,2697.736,2838.629,2969.036,3074.349,3175.713,3267.86,3349.227,3416.712,3462.563,3492.533,3518.108,3512.528,3513.238
Cameroon,5,101.73,112.04,123.41,135.92,149.7,164.88,181.6,200.02,220.3,242.64,267.245,294.345,334.634,376.979,444.335,526.823,626.442,751.168,908.437,1050.19,1158.412,1277.027,1474.906,1692.497,1881.835,2032.087,2184.473,2347.132,2505.193,2658.929,2801.685,2933.892,3041.296,3144.604,3238.609,3321.84,3391.108,3438.732,3470.562,3497.806,3493.873
Cameroon,10,125.55,133.91,142.82,152.32,162.45,173.26,184.79,197.09,210.2,224.19,239.106,255.016,282.609,323.238,365.943,433.268,515.848,614.836,738.515,892.086,1029.275,1137.786,1256,1453.482,1672.667,1862.17,2012.947,2165.885,2329.082,2487.674,2641.975,2785.237,2918.031,3026.08,3130.013,3224.627,3308.435,3378.277,3426.584,3459.139,3486.994
Cameroon,15,94.1,102.11,110.8,120.23,130.47,141.57,153.62,166.7,180.88,196.28,212.988,231.117,247.41,275.212,315.756,358.496,425.73,507.307,605.43,725.953,875.78,1011.852,1119.67,1238.184,1436.047,1654.722,1844.194,1995.408,2148.784,2312.307,2471.203,2625.716,2769.25,2902.282,3010.685,3114.927,3209.818,3293.922,3364.148,3412.917,3445.934
Cameroon,20,82.83,89.9,97.56,105.88,114.9,124.7,135.33,146.86,159.38,172.97,187.718,203.721,221.952,238.6,266.323,306.538,349.414,414.723,495.024,588.46,704.78,851.873,985.76,1094.068,1213.879,1410.749,1628.483,1817.753,1969.394,2123.073,2286.716,2445.628,2600.123,2743.684,2876.73,2985.357,3089.781,3184.857,3269.243,3339.89,3389.152
Cameroon,25,73.03,79.18,85.85,93.08,100.92,109.41,118.63,128.62,139.45,151.2,163.934,177.741,193.818,212.229,229.069,256.645,296.862,337.834,401.771,476.55,565.242,678.18,822.725,956.675,1067.009,1186.742,1382.302,1598.799,1787.615,1939.407,2093.125,2256.526,2415.252,2569.554,2712.974,2846.018,2954.822,3059.397,3154.721,3239.544,3310.664
Cameroon,30,65.12,70.45,76.21,82.44,89.18,96.47,104.36,112.89,122.12,132.11,142.912,154.598,168.443,184.639,203.038,220.012,247.757,286.127,326.209,385.037,454.822,539.828,651.554,795.411,930.61,1040.605,1160.077,1354.136,1569.155,1757.157,1908.755,2062.159,2225.117,2383.481,2537.415,2680.693,2813.669,2922.61,3027.395,3123.136,3208.392
Cameroon,35,55.54,60.16,65.17,70.6,76.48,82.85,89.75,97.22,105.32,114.09,123.588,133.88,145.564,159.469,175.605,193.938,211.245,237.683,275.036,310.983,364.622,430.376,515.148,626.301,770.292,903.806,1013.281,1132.242,1324.405,1537.4,1724.133,1875.119,2027.951,2190.226,2348.016,2501.55,2644.543,2777.369,2886.564,2991.711,3087.928
Cameroon,40,47.16,51.12,55.42,60.08,65.14,70.62,76.56,83,89.98,97.55,105.75,114.645,124.862,136.552,150.356,166.363,184.736,201.267,226.938,260.422,291.701,341.317,407.171,491.31,602.489,743.392,874.853,983.385,1101.368,1290.846,1501.022,1685.745,1835.699,1987.564,2148.764,2305.749,2458.604,2601.154,2733.847,2843.447,2949.061
Cameroon,45,38.25,41.63,45.31,49.31,53.67,58.41,63.57,69.18,75.3,81.95,89.188,97.067,105.8,115.916,127.446,141.048,156.944,174.49,190.544,213.064,241.877,270.11,319.691,384.548,468.356,576.341,713.524,842.165,949.059,1065.256,1250.966,1457.092,1638.895,1787.124,1937.368,2096.932,2252.55,2404.257,2546.16,2678.732,2788.762
Cameroon,50,29.66,32.49,35.58,38.97,42.68,46.75,51.2,56.08,61.42,67.28,73.685,80.705,88.277,96.769,106.582,117.79,131.094,146.147,162.922,176.469,195.007,220.588,249.056,297.15,360.872,441.242,545.082,677.117,801.577,905.611,1018.805,1198.827,1398.951,1576.172,1721.409,1868.875,2025.642,2178.837,2328.662,2469.515,2601.572
Cameroon,55,21.47,23.76,26.29,29.08,32.18,35.6,39.39,43.58,48.22,53.36,59.034,65.317,71.876,79.049,87.108,96.447,107.192,119.599,133.751,147.92,158.173,174.04,198.935,226.32,272.697,332.634,408.531,506.659,631.566,749.887,849.52,958.03,1129.913,1321.375,1491.751,1632.419,1775.628,1928.12,2077.839,2225.161,2364.338
Cameroon,60,14.04,15.78,17.73,19.92,22.38,25.14,28.25,31.74,35.66,40.07,45.019,50.582,56.215,62.195,68.769,76.197,84.867,94.627,105.98,117.537,128.128,136.287,151.464,174.448,200.605,242.929,297.888,367.562,457.729,572.655,682.252,775.311,876.969,1037.277,1216.362,1376.964,1510.921,1647.873,1794.363,1939.424,2082.997
Cameroon,65,7.92,9.1,10.45,12,13.79,15.83,18.18,20.89,23.99,27.55,31.641,36.34,40.996,45.796,50.943,56.65,63.159,70.625,79.126,87.819,95.793,103.742,111.326,124.65,145.366,168.182,205.036,252.926,313.75,392.579,493.392,590.338,673.671,765.104,908.511,1069.665,1215.829,1339.501,1467.055,1604.731,1742.244
Cameroon,70,4.06,4.75,5.57,6.52,7.64,8.95,10.49,12.29,14.39,16.86,19.748,23.133,26.657,30.217,33.939,37.979,42.519,47.633,53.603,59.423,64.638,69.906,76.292,82.523,93.962,110.405,128.862,158.356,196.767,245.707,309.44,391.338,471.144,540.929,618.004,738.385,874.851,1000.664,1109.717,1224.053,1348.414
Cameroon,75,1.25,1.54,1.89,2.33,2.87,3.53,4.35,5.35,6.59,8.11,9.98,12.285,14.413,16.665,18.979,21.435,24.142,27.174,30.699,34.116,36.91,39.69,43.129,47.487,52.653,60.513,71.957,84.923,105.446,132.294,166.801,212.06,270.751,329.051,381.302,439.852,530.731,635.054,733.895,823.01,917.946
Cameroon,80,0.1,0.15,0.21,0.3,0.42,0.59,0.84,1.19,1.69,2.39,3.385,4.795,5.884,6.897,7.987,9.121,10.344,11.702,13.312,14.803,15.961,16.968,18.243,20.033,22.958,25.751,30.092,36.358,43.57,54.897,69.907,89.445,115.422,149.568,184.454,217.004,254.21,311.491,378.739,445.344,508.125
Cameroon,85,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.079,1.079,1.508,1.831,2.133,2.458,2.797,3.174,3.634,4.046,4.326,4.526,4.782,5.221,6.152,7.148,8.211,9.824,12.149,14.896,19.211,25.04,32.805,43.343,57.493,72.611,87.508,104.999,131.882,164.694,198.879
Cameroon,90,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.189,0.189,0.182,0.247,0.291,0.33,0.372,0.416,0.477,0.535,0.572,0.584,0.589,0.63,0.767,0.919,1.107,1.32,1.639,2.104,2.678,3.588,4.86,6.616,9.08,12.513,16.419,20.55,25.628,33.544,43.644
Cameroon,95,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.017,0.017,0.015,0.015,0.018,0.02,0.021,0.023,0.025,0.03,0.033,0.034,0.031,0.032,0.036,0.045,0.055,0.072,0.088,0.116,0.157,0.209,0.296,0.424,0.61,0.881,1.284,1.775,2.347,3.101,4.296
Cameroon,100,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.001,0.001,0.002,0.002,0.003,0.004,0.005,0.007,0.009,0.014,0.02,0.03,0.045,0.068,0.099,0.136,0.189
Canada,0,152.75,181.03,214.55,254.27,301.35,357.14,423.26,501.62,594.49,704.56,835,989.592,1133.424,1149.519,959.81,904.577,914.965,943.289,982.718,1012.228,914.063,879.05,967.471,996.168,1020.925,1028.191,1035.917,1045.967,1068.682,1102.822,1140.8,1168.587,1193.966,1219.752,1245.874,1276.978,1311.773,1344.552,1375.781,1407.553,1434.975
Canada,5,44.56,58.45,76.65,100.53,131.85,172.92,226.79,297.44,390.1,511.62,671,880.029,1037.502,1149.942,1167.439,990.842,926.002,927.824,980.995,1014.939,1038.649,952.912,930.238,1002.283,1011.765,1035.869,1043.755,1052.236,1062.337,1085.121,1119.328,1157.333,1185.156,1210.564,1236.377,1262.529,1293.649,1328.461,1361.274,1392.524,1424.32
Canada,10,77.26,94.37,115.26,140.79,171.96,210.04,256.54,313.35,382.74,467.48,570.999,697.435,905.664,1042.707,1166.318,1195.275,1008.784,937.572,958.024,1019.3,1049.297,1081.565,993.227,955.049,1014.23,1023.388,1047.947,1056.4,1064.906,1075.057,1097.897,1132.119,1170.139,1197.968,1223.394,1249.216,1275.39,1306.52,1341.342,1374.163,1405.425
Canada,15,309.43,327.39,346.4,366.5,387.78,410.28,434.1,459.29,485.95,514.16,544,575.575,698.771,897.087,1054.263,1192.299,1224.923,1036.631,988.65,1013.749,1073.621,1116.92,1141.416,1097.332,1017.281,1074.814,1086.086,1113.398,1121.9,1130.572,1140.924,1163.795,1198.045,1236.096,1263.951,1289.417,1315.268,1341.46,1372.62,1407.46,1440.315
Canada,20,468.35,476.11,484,492.02,500.17,508.46,516.88,525.45,534.15,543,552,561.146,586.798,691.317,929.596,1096.101,1217.653,1265.185,1076.907,1016.987,1055.672,1130.826,1220.943,1284.199,1208.233,1125.935,1187.203,1203.477,1230.868,1239.683,1248.743,1259.184,1282.147,1316.457,1354.572,1382.502,1408.041,1433.953,1460.222,1491.431,1526.336
Canada,25,250.14,270.65,292.83,316.84,342.81,370.91,401.32,434.22,469.82,508.33,550,595.087,616.9,605.519,770.233,1010.808,1099.911,1225.442,1293.734,1100.959,1047.487,1092.34,1218.465,1236.929,1389.541,1311.078,1232.794,1298.811,1315.242,1342.955,1352.213,1361.429,1372.028,1395.109,1429.525,1467.749,1495.812,1521.461,1547.49,1573.878,1605.197
Canada,30,145.03,164.56,186.72,211.87,240.4,272.77,309.5,351.17,398.46,452.12,513,582.08,638.007,628.132,655.408,817.203,1019.023,1108.122,1267.032,1315.154,1138.313,1097.179,1152.732,1269.189,1315.956,1465.662,1390.453,1316.2,1382.275,1399.057,1427.121,1436.575,1445.976,1456.75,1479.973,1514.536,1552.882,1581.088,1606.874,1633.046,1659.568
Canada,35,162.96,181.85,202.93,226.46,252.71,282,314.69,351.17,391.88,437.31,487.998,544.567,615.889,641.442,649.175,673.368,813.755,1014.48,1135.973,1281.21,1344.753,1186.645,1154.005,1192.192,1321.892,1367.022,1518.531,1446.37,1372.643,1438.921,1456.061,1484.314,1494.008,1503.622,1514.592,1537.998,1572.719,1611.212,1639.589,1665.522,1691.861
Canada,40,86.73,101.83,119.57,140.39,164.85,193.56,227.27,266.86,313.34,367.92,432.002,507.247,550.076,608.262,641.542,657.377,676.39,806.487,1031.081,1143.215,1295.431,1381.02,1219.105,1174.32,1224.232,1352.787,1399.596,1552.621,1481.225,1408.243,1474.768,1492.202,1520.725,1530.723,1540.628,1551.874,1575.523,1610.459,1649.158,1677.751,1703.912
Canada,45,81.08,94.58,110.32,128.68,150.09,175.07,204.21,238.19,277.83,324.07,378.001,440.909,504.215,532.131,602.148,631.756,643.237,659.135,804.56,1026.976,1144.702,1305.446,1404.229,1216.076,1189.671,1239.604,1369.011,1417.392,1570.215,1499.967,1428.008,1494.774,1512.663,1541.581,1552.026,1562.39,1574.065,1598.08,1633.358,1672.356,1701.303
Canada,50,123.07,136.15,150.62,166.64,184.35,203.95,225.63,249.62,276.16,305.52,338.001,373.935,430.131,486.313,513.273,591.218,614.691,627.186,654.945,788.317,1016.992,1143.75,1303.056,1400.008,1215.983,1191.356,1242.733,1372.669,1421.698,1574.252,1505.633,1435.125,1502.26,1520.857,1550.379,1561.539,1572.581,1584.923,1609.506,1645.295,1684.807
Canada,55,150.96,161.47,172.72,184.75,197.62,211.38,226.11,241.86,258.7,276.72,295.999,316.617,353.696,401.381,463.968,483.434,562.266,594.356,615.926,641.579,771.165,989.552,1126.891,1311.348,1380.774,1203.245,1181.749,1234.502,1364.113,1414.059,1566.169,1499.845,1431.462,1499.171,1518.787,1549.264,1561.472,1573.547,1586.852,1612.263,1648.857
Canada,60,238.84,241.15,243.49,245.84,248.22,250.63,253.05,255.51,257.98,260.48,263.001,265.548,286.403,321.04,371.397,432.18,449.355,527.096,567.992,592.945,615.065,751.696,960.563,1099.315,1275.239,1346.713,1178.339,1160.392,1214.291,1343.384,1394.527,1545.991,1482.947,1417.563,1486.077,1507.258,1539.085,1552.837,1566.362,1581.046,1607.742
Canada,65,119.39,126.97,135.04,143.61,152.73,162.43,172.75,183.72,195.39,207.8,220.999,235.035,238.634,251.388,286.345,330.595,383.548,404.537,487.466,521.839,550.259,577.344,712.717,941.078,1047.397,1220.838,1295.414,1138.346,1124.645,1179.959,1308.152,1360.91,1511.54,1453.119,1391.97,1461.794,1485.194,1519.032,1534.983,1550.623,1567.392
Canada,70,31.7,37.17,43.6,51.13,59.96,70.32,82.47,96.72,113.42,133.02,156,182.951,194.496,197.567,203.426,237.691,273.038,320.095,348.485,418.599,457.748,489.506,522.094,652.11,867.426,973.366,1142.767,1219.39,1077.332,1069.144,1126.043,1252.645,1307.656,1456.874,1405.054,1350.216,1421.841,1448.543,1485.266,1504.467,1523.391
Canada,75,14.4,17.33,20.86,25.12,30.23,36.39,43.81,52.74,63.49,76.43,92.001,110.75,130.76,138.127,141.486,147.718,176.289,205.116,248.7,270.316,334.624,377.661,415.611,452.242,568.286,765.273,869.016,1029.28,1107.059,985.391,984.266,1042.814,1166.573,1224.375,1370.843,1328.936,1283.231,1357.441,1388.86,1429.839,1454.159
Canada,80,1.9,2.59,3.53,4.81,6.56,8.95,12.2,16.64,22.69,30.95,42.204,57.555,69.399,81.716,87.742,86.849,92.764,112.331,133.025,163.215,185.735,245.003,295.598,319.415,355.943,455.163,624.221,718.949,862.313,938.14,844,851.403,910.657,1027.88,1088.057,1228.64,1200.852,1168.905,1245.758,1283.794,1331.224
Canada,85,12.06,12.55,13.06,13.6,14.15,14.73,15.33,15.96,16.61,17.29,18.001,18.737,26.238,32.255,38.904,42.396,43.563,47.821,58.273,70.003,87.221,105.627,149.226,186.665,205.33,235.912,310.175,434.576,510.375,623.089,689.026,629.607,644.946,700.076,801.45,860.706,985.406,976.471,963.106,1039.734,1085.64
Canada,90,0.43,0.54,0.68,0.86,1.08,1.36,1.72,2.16,2.73,3.44,4.331,5.459,5.809,8.386,10.533,13.172,15.48,16.391,17.722,21.874,26.085,34.645,44.788,65.652,83.6,97.148,115.614,156.257,224.598,270.065,337.068,380.791,355.475,371.837,411.938,481.679,528.061,617.366,624.434,628.59,693.211
Canada,95,0.06,0.08,0.1,0.12,0.16,0.2,0.25,0.32,0.4,0.51,0.639,0.807,1.011,1.152,1.647,2.217,3.067,3.791,3.888,4.186,4.898,6.138,8.64,11.458,17,22.528,27.037,33.016,45.72,67.236,82.618,105.341,121.615,116.001,123.964,140.467,167.956,188.444,225.455,233.451,240.952
Canada,100,0.15,0.14,0.13,0.12,0.11,0.1,0.09,0.09,0.08,0.08,0.07,0.065,0.083,0.112,0.131,0.2,0.316,0.466,0.553,0.549,0.538,0.619,0.793,1.11,1.474,2.061,2.784,3.417,4.224,5.855,8.662,10.935,14.088,16.63,16.444,17.625,20.097,24.225,27.77,33.535,35.902
Central African Republic,0,29.74,33.4,37.5,42.11,47.28,53.09,59.62,66.94,75.17,84.4,94.773,106.418,118.89,132.095,147.374,161.997,182.483,218.212,245.59,271.908,309.108,344.398,368.981,368.44,372.065,402.903,435.285,454.193,459.279,458.826,459.331,459.491,458.784,456.126,449.581,440.11,429.274,418.298,408.587,397.809,386.622
Central African Republic,5,52.85,54.83,56.87,59,61.2,63.49,65.86,68.32,70.88,73.53,76.273,79.123,90.826,103.687,117.621,133.129,150.349,172.228,203.676,232.229,255.751,289.409,321.825,342.559,350.619,358.393,390.526,423.351,442.764,448.558,448.822,449.935,450.638,450.425,448.236,442.162,433.191,422.819,412.279,402.949,392.572
Central African Republic,10,44.97,46.89,48.88,50.96,53.13,55.39,57.75,60.21,62.78,65.45,68.234,71.139,74.534,86.411,99.5,113.212,129.677,147.362,167.422,199.778,226.705,248.47,280.283,309.984,334.903,344.78,353.385,385.619,418.442,437.988,444.021,444.546,445.88,446.779,446.749,444.722,438.839,430.056,419.866,409.491,400.317
Central African Republic,15,41.02,42.78,44.62,46.53,48.52,50.6,52.77,55.04,57.4,59.86,62.426,65.103,68.252,72.222,84.138,95.434,110.82,128.45,142.089,165.867,196.444,220.712,238.943,262.383,299.019,327.72,339.242,348.417,380.627,413.441,433.096,439.338,440.09,441.611,442.677,442.795,440.913,435.179,426.548,416.507,406.273
Central African Republic,20,38.8,40.3,41.86,43.48,45.16,46.91,48.73,50.61,52.57,54.61,56.722,58.918,61.786,65.952,70.211,77.62,92.545,110.672,119.153,141.918,163.05,188.326,204.549,203.353,241.758,286.721,318.574,331.1,340.595,372.736,405.466,425.231,431.737,432.783,434.542,435.81,436.11,434.402,428.861,420.428,410.585
Central African Republic,25,28.72,30.36,32.09,33.93,35.86,37.91,40.07,42.35,44.77,47.32,50.021,52.874,55.275,59.372,63.826,62.71,74.689,92.978,99.556,119.296,138.396,153.28,168.665,160.733,178.714,227.237,275.52,308.045,320.901,330.79,362.8,395.41,415.296,422.132,423.544,425.595,427.134,427.671,426.199,420.917,412.758
Central African Republic,30,26.01,27.42,28.9,30.47,32.11,33.85,35.68,37.61,39.65,41.79,44.049,46.431,49.397,52.862,57.185,57.019,60.128,74.939,83.058,98.847,114.545,128.011,135.057,129.923,138.721,165.678,216.436,264.515,296.763,310.003,320.297,352.14,384.595,404.615,411.83,413.652,416.065,417.918,418.752,417.575,412.629
Central African Republic,35,31.8,32.52,33.25,33.99,34.76,35.54,36.34,37.16,37.99,38.85,39.719,40.612,43.087,46.776,50.422,51.409,54.364,59.719,66.892,81.009,92.665,103.885,111.917,104.716,111.897,127.352,156.072,205.805,252.723,284.636,298.232,308.947,340.538,372.768,392.913,400.527,402.847,405.675,407.921,409.125,408.336
Central African Republic,40,26.35,27.13,27.92,28.74,29.59,30.46,31.35,32.28,33.22,34.2,35.207,36.242,37.304,40.273,44.046,45.462,48.608,53.03,53.265,63.971,74.075,82.384,90.057,88.542,90.228,101.886,118.636,146.736,194.635,240.18,271.56,285.442,296.517,327.712,359.578,379.763,387.806,390.648,393.947,396.643,398.296
Central African Republic,45,21.14,21.94,22.77,23.63,24.52,25.45,26.41,27.41,28.45,29.52,30.639,31.798,32.944,34.414,37.43,39.688,42.561,46.584,47.437,50.058,57.469,64.937,70.924,72.223,76.549,81.493,93.915,110.314,137.254,183.078,226.932,257.536,271.54,282.853,313.431,344.702,364.815,373.226,376.599,380.379,383.553
Central African Republic,50,22.64,23.03,23.43,23.83,24.24,24.66,25.09,25.52,25.96,26.41,26.865,27.329,28.522,29.908,31.461,33.457,36.605,39.95,41.442,43.614,44.216,49.655,55.314,57.028,62,68.257,73.945,85.963,101.59,127.12,170.416,212.126,241.581,255.494,266.866,296.469,326.827,346.641,355.336,359.213,363.459
Central African Republic,55,7.05,7.87,8.78,9.79,10.92,12.19,13.6,15.17,16.93,18.89,21.075,23.514,24.036,25.334,26.735,27.673,30.207,33.482,35.012,37.127,37.648,37.43,41.5,44.108,48.13,54.143,60.597,66.212,77.473,92.1,115.85,156.043,195.009,222.854,236.411,247.613,275.829,304.837,324.086,332.955,337.299
Central African Republic,60,15.25,15.47,15.69,15.92,16.15,16.38,16.62,16.86,17.1,17.35,17.6,17.854,20.003,20.619,21.862,22.821,24.147,26.615,28.464,30.183,30.85,30.736,30.186,32.132,36.015,40.559,46.379,52.394,57.652,67.902,81.186,102.652,138.909,174.312,199.927,212.786,223.583,249.824,276.922,295.246,304.148
Central African Republic,65,13.29,13.36,13.43,13.5,13.57,13.64,13.71,13.78,13.86,13.93,14.004,14.078,14.325,16.16,16.747,17.617,18.746,19.968,21.318,23.029,23.536,23.628,23.281,21.949,24.617,28.486,32.64,37.726,42.979,47.65,56.503,67.97,86.415,117.534,148.165,170.65,182.366,192.364,215.773,240.074,256.885
Central African Republic,70,3.36,3.71,4.11,4.54,5.02,5.56,6.15,6.8,7.52,8.32,9.201,10.177,10.249,10.485,11.877,12.225,13.089,13.974,14.439,15.546,16.144,16.167,16.034,15.25,15.117,17.545,20.705,24.027,28.061,32.272,36.079,43.113,52.228,66.839,91.469,115.969,134.322,144.326,153.061,172.601,193.039
Central African Republic,75,0.88,1.05,1.24,1.47,1.74,2.07,2.45,2.9,3.44,4.08,4.834,5.729,6.329,6.392,6.553,7.351,7.689,8.23,8.507,8.894,9.181,9.293,9.137,8.718,8.85,9.088,10.802,12.951,15.226,17.997,20.927,23.633,28.508,34.847,44.975,62.051,79.311,92.589,100.266,107.163,121.766
Central African Republic,80,0.18,0.23,0.29,0.37,0.46,0.59,0.74,0.93,1.18,1.48,1.872,2.362,2.777,3.062,3.077,3.087,3.516,3.656,3.753,3.967,3.963,3.948,3.868,3.578,3.781,4.018,4.252,5.159,6.293,7.518,9.02,10.636,12.175,14.876,18.409,24.046,33.581,43.436,51.309,56.22,60.78
Central African Republic,85,0.01,0.01,0.02,0.03,0.04,0.06,0.08,0.13,0.19,0.28,0.419,0.625,0.774,0.898,0.973,0.935,0.945,1.06,1.032,1.105,1.106,1.05,0.988,0.862,0.953,1.081,1.199,1.304,1.62,2.022,2.469,3.025,3.638,4.246,5.288,6.666,8.872,12.623,16.633,20.012,22.326
Central African Republic,90,0,0,0,0,0,0.01,0.01,0.01,0.02,0.03,0.051,0.081,0.116,0.14,0.155,0.151,0.144,0.142,0.143,0.155,0.159,0.147,0.122,0.079,0.103,0.132,0.162,0.187,0.21,0.271,0.348,0.441,0.555,0.689,0.828,1.059,1.376,1.885,2.761,3.744,4.633
Central African Republic,95,0,0,0,0,0,0,0,0,0,0,0.003,0.006,0.008,0.011,0.012,0.012,0.01,0.009,0.008,0.009,0.011,0.011,0.009,0.005,0.003,0.006,0.009,0.012,0.015,0.015,0.022,0.03,0.038,0.05,0.064,0.08,0.107,0.144,0.204,0.31,0.437
Central African Republic,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.004,0.005,0.006,0.009,0.013,0.02
Chad,0,33.54,39.91,47.49,56.51,67.24,80.02,95.21,113.3,134.82,160.44,190.913,227.179,251.706,279.603,315.026,375.862,430.994,495.939,592.226,708.594,849.532,1015.588,1168.047,1324.323,1475.507,1623.881,1761.558,1887.131,1996.505,2096.515,2179.505,2253.661,2318.156,2370.046,2410.518,2439.786,2457.922,2460.114,2451.65,2433.014,2407.67
